"CRTO","Criteo S.A.",35.7275,34.75,+6.1775,"11/5/2014","2:37pm"
"CROX","Crocs, Inc.",12.21,11.86,+0.72,"11/5/2014","2:37pm"
"CCRN","Cross Country Hea",9.69,9.71,+0.02,"11/5/2014","2:37pm"
"CRDS","Crossroads System",2.74,2.81,-0.03,"11/5/2014","2:01pm"
"CRWS","Crown Crafts, Inc",7.44,N/A,+0.22,"11/5/2014","1:26pm"
"CRWN","Crown Media Holdi",3.35,3.37,+0.01,"11/5/2014","2:19pm"
"CSGS","CSG Systems Inter",25.79,24.99,-0.45,"11/5/2014","2:35pm"
"CSPI","CSP Inc.",7.80,7.84,+0.11,"11/5/2014","11:52am"
"CSRE","CSR plc",53.57,53.61,0.00,"11/3/2014","11:52am"
"CTCM","CTC Media, Inc.",6.255,6.19,+0.095,"11/5/2014","2:37pm"
"CTIC","CTI BioPharma Cor",2.40,2.41,-0.02,"11/5/2014","2:37pm"
"CTIB","CTI Industries Co",4.041,N/A,0.00,"11/4/2014","3:56pm"
"CTRP","Ctrip.com Interna",54.10,57.67,-3.56,"11/5/2014","2:37pm"
"CUNB","CU Bancorp (CA)",19.74,19.80,+0.10,"11/5/2014","2:36pm"
"CBST","Cubist Pharmaceut",71.15,72.59,-1.27,"11/5/2014","2:37pm"
"CBSTZ","Cubist Pharmaceut",0.0579,0.041,+0.0119,"11/5/2014","2:16pm"
"CUI","CUI Global, Inc.",8.06,8.01,+0.10,"11/5/2014","2:36pm"
"CPIX","Cumberland Pharma",5.10,5.10,+0.39,"11/5/2014","2:34pm"
"CMLS","Cumulus Media Inc",3.38,3.48,-0.06,"11/5/2014","2:37pm"
"CRIS","Curis, Inc.",1.28,1.29,-0.03,"11/5/2014","2:37pm"
"CUBI","Customers Bancorp",18.94,19.13,-0.18,"11/5/2014","2:34pm"
"CUBIL","Customers Bancorp",26.1893,N/A,0.00,"11/4/2014","2:28pm"
"CUTR","Cutera, Inc.",10.98,11.01,-0.02,"11/5/2014","1:58pm"
"CVBF","CVB Financial Cor",15.57,15.55,+0.15,"11/5/2014","2:36pm"
"CVV","CVD Equipment Cor",11.07,11.25,+0.54,"11/5/2014","2:19pm"
"CYAN","Cyanotech Corpora",4.94,4.90,+0.08,"11/5/2014","1:17pm"
"CYBR","CyberArk Software",34.2518,36.04,-2.2782,"11/5/2014","2:37pm"
"CYBX","Cyberonics, Inc.",52.22,52.05,+0.23,"11/5/2014","2:35pm"
"CYBE","CyberOptics Corpo",8.50,8.37,+0.22,"11/5/2014","1:29pm"
"CYCC","Cyclacel Pharmace",3.19,3.19,+0.01,"11/5/2014","2:31pm"
"CYCCP","Cyclacel Pharmace",7.02,N/A,0.00,"10/23/2014","9:24am"
"CBAY","CymaBay Therapeut",7.55,8.03,-0.45,"11/5/2014","1:45pm"
"CYNO","Cynosure, Inc.",24.79,25.94,-1.03,"11/5/2014","2:36pm"
"CY","Cypress Semicondu",10.035,9.99,+0.105,"11/5/2014","2:37pm"
"CYRN","CYREN Ltd.",1.68,1.64,-0.02,"11/5/2014","2:08pm"
"CONE","CyrusOne Inc",26.3063,26.80,-0.1437,"11/5/2014","2:37pm"
"CYTK","Cytokinetics, Inc",4.1599,4.37,-0.1401,"11/5/2014","2:37pm"
"CYTX","Cytori Therapeuti",0.51,0.49,+0.03,"11/5/2014","2:37pm"
"CYTR","CytRx Corporation",3.01,3.11,-0.04,"11/5/2014","2:37pm"
"DAEG","Daegis Inc",0.63,N/A,-0.02,"11/5/2014","2:00pm"
"DJCO","Daily Journal Cor",184.00,190.00,-3.99,"11/5/2014","1:55pm"
"DAKT","Daktronics, Inc.",13.49,13.54,0.00,"11/5/2014","2:34pm"
"DARA","DARA Biosciences,",0.90,0.91,-0.01,"11/5/2014","2:35pm"
"DAIO","Data I/O Corporat",3.346,3.39,+0.006,"11/5/2014","2:17pm"
"DTLK","Datalink Corporat",13.00,12.97,+0.06,"11/5/2014","2:37pm"
"DRAM","Dataram Corporati",2.30,2.13,+0.041,"11/5/2014","12:36pm"
"DWCH","Datawatch Corpora",10.45,10.99,-0.45,"11/5/2014","2:37pm"
"PLAY","Dave & Buster's E",20.992,21.20,-0.098,"11/5/2014","2:35pm"
"DWSN","Dawson Geophysica",16.71,16.33,+0.53,"11/5/2014","2:37pm"
"DBVT","DBV Technologies ",25.00,24.99,0.00,"11/5/2014","2:37pm"
"TRAK","Dealertrack Techn",45.19,45.99,-0.42,"11/5/2014","2:37pm"
"DHRM","Dehaier Medical S",4.5899,4.72,-0.1201,"11/5/2014","2:37pm"
"DFRG","Del Frisco's Rest",24.28,24.43,-0.08,"11/5/2014","2:37pm"
"DCTH","Delcath Systems, ",1.61,1.57,+0.02,"11/5/2014","2:30pm"
"DLIA","dELIA*s Inc.",0.1328,0.14,-0.0002,"11/5/2014","2:36pm"
"DGAS","Delta Natural Gas",21.24,21.18,+0.21,"11/5/2014","2:21pm"
"DNDN","Dendreon Corporat",0.9551,0.99,-0.0239,"11/5/2014","2:37pm"
"DENN","Denny's Corporati",8.86,8.92,-0.02,"11/5/2014","2:35pm"
"XRAY","DENTSPLY Internat",51.54,51.10,+0.77,"11/5/2014","2:37pm"
"DEPO","Depomed, Inc.",14.87,15.43,-0.45,"11/5/2014","2:37pm"
"DSCI","Derma Sciences, I",8.97,9.03,-0.02,"11/5/2014","2:35pm"
"DERM","Dermira, Inc.",15.84,15.51,+0.45,"11/5/2014","2:25pm"
"DEST","Destination Mater",15.04,15.28,-0.07,"11/5/2014","2:37pm"
"DXLG","Destination XL Gr",5.30,5.32,+0.03,"11/5/2014","2:34pm"
"DSWL","Deswell Industrie",2.0501,2.11,-0.0499,"11/5/2014","1:41pm"
"DXM","Dex Media, Inc.",8.835,7.95,+0.975,"11/5/2014","2:37pm"
"DXCM","DexCom, Inc.",44.34,45.00,-0.14,"11/5/2014","2:37pm"
"DMND","Diamond Foods, In",30.49,30.85,+0.03,"11/5/2014","2:36pm"
"DHIL","Diamond Hill Inve",135.8699,133.99,+3.6999,"11/5/2014","1:36pm"
"FANG","Diamondback Energ",64.80,67.09,+1.16,"11/5/2014","2:37pm"
"DCIX","Diana Containersh",1.9699,2.03,-0.0301,"11/5/2014","2:36pm"
"DRNA","Dicerna Pharmaceu",8.72,8.90,-0.08,"11/5/2014","2:37pm"
"DGII","Digi Internationa",7.87,N/A,+0.05,"11/5/2014","2:36pm"
"DMRC","Digimarc Corporat",28.22,29.34,-0.73,"11/5/2014","2:37pm"
"DRAD","Digirad Corporati",4.01,4.00,+0.03,"11/5/2014","2:14pm"
"DGLY","Digital Ally, Inc",12.33,13.30,-0.77,"11/5/2014","2:35pm"
"DRIV","Digital River, In",24.61,25.14,-0.04,"11/5/2014","2:37pm"
"DCOM","Dime Community Ba",15.35,15.58,-0.09,"11/5/2014","2:37pm"
"DIOD","Diodes Incorporat",26.20,25.98,+0.34,"11/5/2014","2:35pm"
"DPRX","Dipexium Pharmace",11.11,10.84,+0.21,"11/5/2014","2:26pm"
"DTV","DIRECTV",87.46,87.52,+0.03,"11/5/2014","2:37pm"
"DISCA","Discovery Communi",33.955,33.29,+0.645,"11/5/2014","2:37pm"
"DISCB","Discovery Communi",38.82,N/A,0.00,"11/3/2014","2:46pm"
"DISCK","Discovery Communi",33.895,33.44,+0.525,"11/5/2014","2:37pm"
"DSCO","Discovery Laborat",1.82,1.83,+0.01,"11/5/2014","2:29pm"
"DISH","DISH Network Corp",62.84,63.00,-0.42,"11/5/2014","2:37pm"
"DVCR","Diversicare Healt",12.10,12.31,-0.25,"11/5/2014","2:23pm"
"BAGR","Diversified Resta",5.35,5.40,-0.01,"11/5/2014","2:00pm"
"DLHC","DLH Holdings Corp",2.75,2.67,0.00,"11/5/2014","1:10pm"
"DNBF","DNB Financial Cor",22.05,N/A,0.00,"11/3/2014","10:25am"
"DLTR","Dollar Tree, Inc.",61.28,60.72,+0.43,"11/5/2014","2:37pm"
"DGICA","Donegal Group, In",15.71,15.88,-0.14,"11/5/2014","2:12pm"
"DGICB","Donegal Group, In",23.05,N/A,0.00,"10/2/2014","10:33am"
"DMLP","Dorchester Minera",27.255,26.87,+0.345,"11/5/2014","2:30pm"
"DORM","Dorman Products, ",46.43,47.11,-0.28,"11/5/2014","2:37pm"
"HILL","Dot Hill Systems ",3.8901,4.03,-0.0899,"11/5/2014","2:35pm"
"DOVR","Dover Saddlery, I",4.9999,N/A,+0.0999,"11/5/2014","10:27am"
"DRWI","DragonWave Inc",1.04,1.01,+0.03,"11/5/2014","2:37pm"
"DRWIW","DragonWave Inc",0.00,N/A,0.00,"N/A","N/A"
"DWA","Dreamworks Animat",22.00,22.16,+0.08,"11/5/2014","2:37pm"
"DRYS","DryShips Inc.",1.445,1.43,+0.065,"11/5/2014","2:37pm"
"DSKX","DS Healthcare Gro",0.9431,0.941,+0.0431,"11/5/2014","2:04pm"
"DSPG","DSP Group, Inc.",10.00,10.12,-0.09,"11/5/2014","2:27pm"
"CADT","DT Asia Investmen",9.75,N/A,0.00,"10/31/2014","9:12am"
"CADTR","DT Asia Investmen",0.22,0.24,0.00,"11/5/2014","10:10am"
"CADTU","DT Asia Investmen",10.08,9.96,0.00,"10/31/2014","2:46pm"
"CADTW","DT Asia Investmen",0.12,0.12,+0.01,"11/5/2014","1:11pm"
"DTSI","DTS, Inc.",30.16,30.64,-0.03,"11/5/2014","2:37pm"
"DNKN","Dunkin' Brands Gr",46.29,46.55,-0.04,"11/5/2014","2:37pm"
"DRTX","Durata Therapeuti",23.995,24.00,+0.02,"11/5/2014","2:37pm"
"DRRX","DURECT Corporatio",0.70,0.721,-0.0203,"11/5/2014","2:37pm"
"DXPE","DXP Enterprises, ",63.90,62.61,+1.61,"11/5/2014","2:37pm"
"DYAX","Dyax Corp.",12.42,12.55,+0.01,"11/5/2014","2:37pm"
"DLNG","Dynagas LNG Partn",21.23,20.99,+0.43,"11/5/2014","2:37pm"
"BOOM","Dynamic Materials",17.84,18.03,0.00,"11/5/2014","2:37pm"
"DYSL","Dynasil Corporati",1.45,1.43,0.00,"11/5/2014","1:49pm"
"DYNT","Dynatronics Corpo",4.17,N/A,+0.13,"11/5/2014","12:50pm"
"DVAX","Dynavax Technolog",1.55,1.54,-0.07,"11/5/2014","2:37pm"
"ETFC","E*TRADE Financial",22.59,22.68,+0.15,"11/5/2014","2:37pm"
"EOPN","E2open, Inc.",5.66,5.46,+0.23,"11/5/2014","2:36pm"
"EBMT","Eagle Bancorp Mon",10.80,10.80,+0.09,"11/5/2014","9:30am"
"EGBN","Eagle Bancorp, In",35.59,35.78,+0.05,"11/5/2014","2:25pm"
"EGLE","Eagle Bulk Shippi",15.59,16.12,-0.14,"11/5/2014","2:28pm"
"EGRX","Eagle Pharmaceuti",12.56,12.50,-0.10,"11/5/2014","1:38pm"
"EROC","Eagle Rock Energy",3.0899,3.21,-0.1901,"11/5/2014","2:37pm"
"ELNK","EarthLink Holding",4.19,4.10,+0.10,"11/5/2014","2:37pm"
"EWBC","East West Bancorp",37.22,37.22,+0.21,"11/5/2014","2:37pm"
"EML","Eastern Company (",16.27,16.45,-0.01,"11/5/2014","2:05pm"
"EVBS","Eastern Virginia ",6.30,6.26,0.00,"11/5/2014","2:33pm"
"EBAY","eBay Inc.",53.485,53.47,+0.215,"11/5/2014","2:37pm"
"EBIX","Ebix, Inc.",14.71,14.72,+0.04,"11/5/2014","2:35pm"
"ELON","Echelon Corporati",2.03,2.09,-0.07,"11/5/2014","1:52pm"
"ECHO","Echo Global Logis",26.62,27.04,-0.29,"11/5/2014","2:37pm"
"ECTE","Echo Therapeutics",0.601,0.615,-0.0118,"11/5/2014","2:00pm"
"SATS","EchoStar Corporat",45.88,46.00,+0.16,"11/5/2014","2:37pm"
"EEI","Ecology and Envir",9.77,9.77,-0.10,"11/5/2014","12:43pm"
"EDAP","EDAP TMS S.A.",1.72,1.65,+0.05,"11/5/2014","2:26pm"
"EDGW","Edgewater Technol",7.13,6.96,+0.24,"11/5/2014","2:24pm"
"EDMC","Education Managem",0.71,0.72,-0.01,"11/5/2014","2:37pm"
"EDUC","Educational Devel",4.25,4.32,-0.08,"11/5/2014","2:04pm"
"EFUT","eFuture Informati",4.26,4.08,+0.17,"11/5/2014","2:15pm"
"EGAN","eGain Corporation",5.00,4.95,+0.05,"11/5/2014","2:36pm"
"EGLT","Egalet Corporatio",7.02,7.58,-0.46,"11/5/2014","1:41pm"
"EHTH","eHealth, Inc.",24.77,24.80,+0.20,"11/5/2014","2:37pm"
"BAGL","Einstein Noah Res",20.23,N/A,0.00,"11/4/2014","4:00pm"
"LOCO","El Pollo Loco Hol",36.59,36.50,+0.40,"11/5/2014","2:37pm"
"EMITF","Elbit Imaging Ltd",2.52,2.47,+0.02,"11/5/2014","2:12pm"
"ESLT","Elbit Systems Ltd",58.1501,58.67,-0.8299,"11/5/2014","2:24pm"
"ERI","Eldorado Resorts,",4.24,4.20,+0.04,"11/5/2014","2:07pm"
"ESYS","Elecsys Corporati",17.255,17.26,+7.685,"11/5/2014","2:37pm"
"ELRC","Electro Rent Corp",15.14,15.02,+0.20,"11/5/2014","2:12pm"
"ESIO","Electro Scientifi",7.385,7.35,+0.075,"11/5/2014","2:37pm"
"EA","Electronic Arts I",40.52,40.92,-0.12,"11/5/2014","2:37pm"
"EFII","Electronics for I",45.12,45.71,-0.04,"11/5/2014","2:37pm"
"ELSE","Electro-Sensors, ",3.67,3.76,-0.08,"11/5/2014","1:17pm"
"EBIO","Eleven Biotherape",10.50,10.67,-0.12,"11/5/2014","12:59pm"
"RDEN","Elizabeth Arden, ",17.41,17.05,+0.37,"11/5/2014","2:36pm"
"ESBK","Elmira Savings Ba",22.1401,N/A,0.00,"11/4/2014","3:59pm"
"LONG","eLong, Inc.",18.29,18.82,+0.11,"11/5/2014","2:35pm"
"ELTK","Eltek Ltd.",1.50,1.53,-0.0099,"11/5/2014","1:44pm"
"EMCI","EMC Insurance Gro",32.45,31.79,+0.75,"11/5/2014","1:56pm"
"EMCF","Emclaire Financia",23.97,24.00,-0.0299,"11/5/2014","2:23pm"
"EMKR","EMCORE Corporatio",5.16,5.20,-0.04,"11/5/2014","2:36pm"
"EMMS","Emmis Communicati",2.05,2.07,-0.02,"11/5/2014","2:37pm"
"EMMSP","Emmis Communicati",15.0601,N/A,0.00,"9/22/2014","1:35pm"
"NYNY","Empire Resorts, I",7.07,8.09,-1.15,"11/5/2014","2:37pm"
"ERS","Empire Resources,",5.20,N/A,+0.07,"11/5/2014","1:55pm"
"ENTA","Enanta Pharmaceut",42.10,43.90,-1.19,"11/5/2014","2:37pm"
"ECPG","Encore Capital Gr",45.185,45.07,+0.335,"11/5/2014","2:37pm"
"WIRE","Encore Wire Corpo",39.94,39.69,+0.39,"11/5/2014","2:37pm"
"ENDP","Endo Internationa",68.62,70.04,-0.05,"11/5/2014","2:37pm"
"ECYT","Endocyte, Inc.",5.47,5.74,-0.23,"11/5/2014","2:37pm"
"ELGX","Endologix, Inc.",10.99,11.28,-0.24,"11/5/2014","2:37pm"
"STIM","EndoStim, Inc.",0.00,N/A,0.00,"N/A","N/A"
"EIGI","Endurance Interna",17.14,17.09,+0.20,"11/5/2014","2:37pm"
"WATT","Energous Corporat",9.57,9.92,-0.23,"11/5/2014","2:34pm"
"EFOI","Energy Focus, Inc",6.47,6.07,+0.52,"11/5/2014","2:36pm"
"ERII","Energy Recovery, ",4.20,4.32,-0.09,"11/5/2014","2:37pm"
"EXXI","Energy XXI (Bermu",6.87,6.75,+0.24,"11/5/2014","2:37pm"
"ENOC","EnerNOC, Inc.",14.855,14.64,+0.255,"11/5/2014","2:37pm"
"ENG","ENGlobal Corporat",1.52,1.47,+0.12,"11/5/2014","2:37pm"
"ENPH","Enphase Energy, I",11.47,14.64,-4.13,"11/5/2014","2:37pm"
"ESGR","Enstar Group Limi",151.06,148.52,+2.28,"11/5/2014","2:24pm"
"ENFC","Entegra Financial",13.7201,13.71,+0.0101,"11/5/2014","1:38pm"
"ENTG","Entegris, Inc.",13.465,13.42,+0.105,"11/5/2014","2:36pm"
"ETRM","EnteroMedics Inc.",1.33,1.32,+0.01,"11/5/2014","2:34pm"
"EBTC","Enterprise Bancor",23.00,23.53,-0.24,"11/5/2014","2:31pm"
"EFSC","Enterprise Financ",18.92,18.78,+0.18,"11/5/2014","2:12pm"
"EGT","Entertainment Gam",0.5399,0.52,+0.0699,"11/5/2014","2:34pm"
"ENTR","Entropic Communic",2.53,2.53,+0.02,"11/5/2014","2:37pm"
"ENVI","Envivio, Inc.",1.801,1.72,+0.101,"11/5/2014","2:36pm"
"ENZN","Enzon Pharmaceuti",0.9812,1.00,-0.0093,"11/5/2014","2:33pm"
"ENZY","Enzymotec Ltd.",6.77,6.65,+0.12,"11/5/2014","2:32pm"
"EPIQ","EPIQ Systems, Inc",16.51,16.90,-0.24,"11/5/2014","2:37pm"
"EPRS","EPIRUS Biopharmac",4.81,4.87,-0.08,"11/5/2014","1:54pm"
"EPZM","Epizyme, Inc.",26.78,25.70,+1.35,"11/5/2014","2:36pm"
"PLUS","ePlus inc.",61.14,61.07,+0.66,"11/5/2014","2:34pm"
"EQIX","Equinix, Inc.",211.44,212.93,+0.70,"11/5/2014","2:37pm"
"EAC","Erickson Incorpor",13.49,13.26,+0.14,"11/5/2014","2:12pm"
"ERIC","Ericsson",11.7599,11.79,+0.0499,"11/5/2014","2:37pm"
"ERIE","Erie Indemnity Co",85.28,86.00,-0.59,"11/5/2014","2:37pm"
"ESBF","ESB Financial Cor",18.61,18.60,+0.02,"11/5/2014","2:37pm"
"ESCA","Escalade, Incorpo",11.29,11.38,+0.01,"11/5/2014","2:12pm"
"ESCR","Escalera Resource",1.11,1.20,-0.05,"11/5/2014","2:07pm"
"ESCRP","Escalera Resource",20.60,20.12,+0.45,"11/5/2014","1:13pm"
"ESMC","Escalon Medical C",1.3985,1.30,+0.0985,"11/5/2014","12:05pm"
"ESPR","Esperion Therapeu",28.51,29.12,-0.46,"11/5/2014","2:37pm"
"ESSA","ESSA Bancorp, Inc",11.60,11.60,+0.01,"11/5/2014","12:30pm"
"ESSX","Essex Rental Corp",1.32,1.47,+0.16,"11/5/2014","2:21pm"
"CLWT","Euro Tech Holding",3.20,N/A,-0.219,"11/5/2014","1:37pm"
"EEFT","Euronet Worldwide",54.16,55.10,-0.34,"11/5/2014","2:37pm"
"ESEA","Euroseas Ltd.",1.08,1.06,0.00,"11/5/2014","1:31pm"
"EVEP","EV Energy Partner",29.5738,30.23,-1.5362,"11/5/2014","2:36pm"
"EVRY","EveryWare Global,",1.08,1.16,-0.03,"11/5/2014","2:24pm"
"EVOK","Evoke Pharma, Inc",6.66,6.73,+0.23,"11/5/2014","2:13pm"
"EVOL","Evolving Systems,",10.66,10.60,+0.07,"11/5/2014","2:26pm"
"EXA","Exa Corporation",9.8595,9.72,-0.0405,"11/5/2014","12:12pm"
"EXAS","Exact Sciences Co",23.41,24.89,-1.30,"11/5/2014","2:37pm"
"EXAC","Exactech, Inc.",21.435,21.60,-0.065,"11/5/2014","2:36pm"
"EDS","Exceed Company Lt",1.572,1.59,-0.028,"11/5/2014","1:15pm"
"EXEL","Exelixis, Inc.",1.735,1.72,+0.085,"11/5/2014","2:37pm"
"EXFO","EXFO Inc",3.60,3.61,-0.07,"11/5/2014","2:37pm"
"EXLS","ExlService Holdin",28.88,29.09,-0.09,"11/5/2014","2:32pm"
"EXPE","Expedia, Inc.",83.54,84.01,-0.35,"11/5/2014","2:37pm"
"EXPD","Expeditors Intern",43.74,43.67,-0.65,"11/5/2014","2:37pm"
"EXPO","Exponent, Inc.",78.90,79.13,+0.07,"11/5/2014","2:36pm"
"ESRX","Express Scripts H",77.24,77.09,+0.20,"11/5/2014","2:37pm"
"EXLP","Exterran Partners",26.64,26.12,+0.12,"11/5/2014","2:37pm"
"EXTR","Extreme Networks,",3.725,3.77,-0.025,"11/5/2014","2:37pm"
"EYEG","Eyegate Pharmaceu",0.00,N/A,0.00,"N/A","N/A"
"EZCH","EZchip Semiconduc",21.49,22.03,-0.52,"11/5/2014","2:32pm"
"EZPW","EZCORP, Inc.",10.82,10.89,-0.01,"11/5/2014","2:37pm"
"FFIV","F5 Networks, Inc.",125.22,126.65,-0.42,"11/5/2014","2:37pm"
"FB","Facebook, Inc.",74.85,76.50,-0.91,"11/5/2014","2:37pm"
"FCS","Fairchild Semicon",15.29,15.21,+0.20,"11/5/2014","2:37pm"
"FRP","FairPoint Communi",16.33,15.74,+0.15,"11/5/2014","2:29pm"
"FWM","Fairway Group Hol",2.661,2.73,-0.079,"11/5/2014","2:37pm"
"FALC","FalconStor Softwa",1.15,1.13,-0.01,"11/5/2014","2:36pm"
"DAVE","Famous Dave's of ",24.50,24.74,-1.48,"11/5/2014","2:30pm"
"FARM","Farmer Brothers C",29.00,29.30,-0.15,"11/5/2014","2:32pm"
"FFKT","Farmers Capital B",22.94,22.83,0.00,"11/5/2014","2:02pm"
"FMNB","Farmers National ",8.15,8.15,-0.01,"11/5/2014","2:12pm"
"FARO","FARO Technologies",55.67,56.09,+0.02,"11/5/2014","2:31pm"
"FAST","Fastenal Company",44.30,45.01,+0.08,"11/5/2014","2:37pm"
"FATE","Fate Therapeutics",4.52,4.50,+0.04,"11/5/2014","1:23pm"
"FBSS","Fauquier Bankshar",18.41,N/A,-1.19,"11/5/2014","10:50am"
"FBRC","FBR & Co",24.36,24.66,-0.20,"11/5/2014","2:22pm"
"FDML","Federal-Mogul Hol",15.28,N/A,+0.16,"11/5/2014","2:34pm"
"FNHC","Federated Nationa",29.85,29.21,+0.64,"11/5/2014","2:37pm"
"FFCO","FedFirst Financia",22.9999,N/A,0.00,"10/31/2014","1:08pm"
"FEIC","FEI Company",84.27,84.60,+0.07,"11/5/2014","2:37pm"
"FHCO","Female Health Com",4.58,4.61,-0.01,"11/5/2014","2:29pm"
"FCSC","Fibrocell Science",2.76,2.76,+0.04,"11/5/2014","1:46pm"
"ONEQ","Fidelity Nasdaq C",181.31,182.94,-0.4099,"11/5/2014","1:59pm"
"LION","Fidelity Southern",15.34,15.50,-0.05,"11/5/2014","2:32pm"
"FDUS","Fidus Investment ",16.88,17.13,-0.17,"11/5/2014","2:36pm"
"FRGI","Fiesta Restaurant",57.90,56.80,+2.48,"11/5/2014","2:37pm"
"FSAM","Fifth Street Asse",14.04,13.70,+0.19,"11/5/2014","2:36pm"
"FSC","Fifth Street Fina",8.90,8.92,+0.02,"11/5/2014","2:37pm"
"FSCFL","Fifth Street Fina",24.22,N/A,-0.18,"11/5/2014","1:12pm"
"FSFR","Fifth Street Seni",10.78,10.82,+0.03,"11/5/2014","2:36pm"
"FITB","Fifth Third Banco",20.15,20.11,+0.34,"11/5/2014","2:37pm"
"FITBI","Fifth Third Banco",27.2153,27.30,-0.0647,"11/5/2014","2:19pm"
"FNGN","Financial Engines",40.36,41.34,-0.49,"11/5/2014","2:37pm"
"FISI","Financial Institu",25.005,25.31,+0.065,"11/5/2014","2:35pm"
"FNSR","Finisar Corporati",16.80,17.05,-0.07,"11/5/2014","2:35pm"
"FNJN","Finjan Holdings, ",2.5499,2.41,+0.1499,"11/5/2014","1:27pm"
"FEYE","FireEye, Inc.",29.081,29.00,-5.169,"11/5/2014","2:37pm"
"FBNC","First Bancorp",17.73,17.80,+0.06,"11/5/2014","2:33pm"
"FNLC","First Bancorp, In",17.85,17.85,+0.02,"11/5/2014","2:35pm"
"FRBA","First Bank",6.00,6.06,-0.01,"11/5/2014","1:40pm"
"BUSE","First Busey Corpo",6.36,6.36,+0.04,"11/5/2014","2:37pm"
"FBIZ","First Business Fi",46.65,46.73,+0.07,"11/5/2014","2:17pm"
"FCVA","First Capital Ban",4.39,N/A,0.00,"11/4/2014","4:00pm"
"FCAP","First Capital, In",23.40,N/A,0.00,"11/3/2014","2:36pm"
"FCFS","First Cash Financ",57.96,58.21,-0.02,"11/5/2014","2:36pm"
"FCZA","First Citizens Ba",10.2899,10.30,+0.0299,"11/5/2014","9:45am"
"FCZAP","First Citizens Ba",32.04,N/A,0.00,"10/28/2014","9:02am"
"FCNCA","First Citizens Ba",250.99,250.45,+1.75,"11/5/2014","2:35pm"
"FCLF","First Clover Leaf",9.00,9.00,-0.08,"11/5/2014","2:20pm"
"FCBC","First Community B",16.48,16.45,+0.06,"11/5/2014","2:37pm"
"FCCO","First Community C",10.6501,10.70,+0.0001,"11/5/2014","2:26pm"
"FBNK","First Connecticut",15.51,15.65,-0.14,"11/5/2014","2:12pm"
"FDEF","First Defiance Fi",31.34,31.05,+0.44,"11/5/2014","2:17pm"
"FFNM","First Federal of ",4.96,4.96,-0.01,"11/5/2014","10:58am"
"FFBC","First Financial B",18.06,18.00,+0.19,"11/5/2014","2:35pm"
"FFBCW","First Financial B",6.50,6.45,+0.19,"11/5/2014","2:37pm"
"FFIN","First Financial B",31.51,31.72,-0.01,"11/5/2014","2:37pm"
"THFF","First Financial C",34.06,34.34,-0.11,"11/5/2014","2:20pm"
"FFNW","First Financial N",11.56,11.55,+0.07,"11/5/2014","2:25pm"
"FFKY","First Financial S",3.641,3.70,-0.0291,"11/5/2014","12:13pm"
"INBK","First Internet Ba",18.28,18.04,+0.24,"11/5/2014","12:13pm"
"FIBK","First Interstate ",28.96,29.28,-0.10,"11/5/2014","2:37pm"
"FRME","First Merchants C",22.26,22.19,+0.27,"11/5/2014","2:34pm"
"FMBH","First Mid-Illinoi",21.04,N/A,0.00,"11/3/2014","9:30am"
"FMBI","First Midwest Ban",16.83,16.92,+0.07,"11/5/2014","2:37pm"
"NBCB","First NBC Bank Ho",37.00,37.64,-0.32,"11/5/2014","2:37pm"
"FNFG","First Niagara Fin",7.30,7.33,0.00,"11/5/2014","2:37pm"
"FSFG","First Savings Fin",25.09,25.09,-0.01,"11/5/2014","9:30am"
"FSGI","First Security Gr",1.96,1.95,0.00,"11/5/2014","2:33pm"
"FSLR","First Solar, Inc.",56.17,57.05,-0.70,"11/5/2014","2:37pm"
"FSBK","First South Banco",8.05,8.02,+0.03,"11/5/2014","2:36pm"
"BICK","First Trust BICK ",24.94,N/A,+0.02,"11/5/2014","2:32pm"
"FTCS","First Trust Capit",36.9531,36.95,+0.1291,"11/5/2014","1:35pm"
"FV","First Trust Dorse",21.117,21.29,-0.133,"11/5/2014","2:37pm"
"IFV","First Trust Dorse",18.4926,18.61,+0.0529,"11/5/2014","1:38pm"
"FTSM","First Trust Enhan",30.013,30.01,-0.007,"11/5/2014","1:36pm"
"FEUZ","First Trust Euroz",31.30,N/A,0.00,"11/4/2014","2:57pm"
"TDIV","First Trust Excha",27.2791,27.32,+0.0691,"11/5/2014","2:37pm"
"MDIV","First Trust Excha",21.82,N/A,+0.08,"11/5/2014","2:37pm"
"FTGC","First Trust Globa",28.7001,28.82,-0.06,"11/5/2014","2:37pm"
"FTHI","First Trust High ",20.54,N/A,+0.08,"11/5/2014","11:10am"
"HYLS","First Trust High ",51.3468,51.43,-0.0764,"11/5/2014","2:36pm"
"YDIV","First Trust Inter",20.285,20.19,+0.185,"11/5/2014","1:13pm"
"SKYY","First Trust ISE C",27.3819,27.72,-0.1081,"11/5/2014","2:34pm"
"CU","First Trust ISE G",19.2376,19.29,-0.0524,"11/5/2014","2:30pm"
"PLTM","First Trust ISE G",10.47,10.67,-0.28,"11/5/2014","2:24pm"
"FTLB","First Trust Low B",20.2501,N/A,+0.0001,"11/5/2014","10:37am"
"FMB","First Trust Manag",50.9208,N/A,0.00,"11/4/2014","2:20pm"
"QABA","First Trust NASDA",36.28,36.54,+0.179,"11/5/2014","2:17pm"
"FONE","First Trust NASDA",37.592,37.66,+0.1459,"11/5/2014","10:57am"
"GRID","First Trust NASDA",35.69,35.75,+0.052,"11/5/2014","11:19am"
